Sigla Empresa;Nombre;Fecha;Año;Número de Mes;Origen;Nombre;Ciudad Origen;Pais Origen;Destino;Nombre;Ciudad Destino;Pais Destino;Tráfico (N/I);Tipo Vuelo;Pasajeros;Carga + Correo (Kg)
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;MVD;CARRASCO;MONTEVIDEO;URUGUAY;I;R;639;14.851
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;PEI;PEREIRA - MATECAÑAS;PEREIRA;COLOMBIA;N;A;43;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;PEI;PEREIRA - MATECAÑAS;PEREIRA;COLOMBIA;N;R;14.854;95.938
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;PSO;PASTO - ANTONIO NARIQO;PASTO;COLOMBIA;N;R;11.513;58.534
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;PTY;TOCUMEN INTL;PANAMA;PANAMA;I;R;2.157;23.323
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;PUJ;PUNTA CANA INTL;PUNTA CANA;REPUBLICA DOMINICANA;I;R;5.459;7.767
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;RCH;ALMIRANTE PADILLA;RIOHACHA;COLOMBIA;N;R;6.071;42.373
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SAL;EL SALVADOR INTL;SAN SALVADOR;EL SALVADOR;I;R;452;380
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SCL;ARTURO MERINO BENITEZ INTL;SANTIAGO;CHILE;I;R;3.067;73.659
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SDQ;LAS AMERICAS;SANTO DOMINGO;REPUBLICA DOMINICANA;I;R;2.350;45.116
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SJO;JUAN SANTAMARIA INTL;SAN JOSE;COSTA RICA;I;R;2.448;111.765
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;PUERTO RICO;I;R;1.577;23.353
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;SMR;SIMON BOLIVAR;SANTA MARTA;COLOMBIA;N;R;33.702;107.187
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;UIO;AEROPUERTO INTERNACIONAL MARISCAL S;QUITO;ECUADOR;I;R;1.634;15.556
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;VUP;ALFONSO LOPEZ PUMAREJO.;VALLEDUPAR;COLOMBIA;N;R;16.225;89.364
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;YYZ;LESTER B PEARSON INTL;TORONTO;CANADA;I;R;1.249;7.235
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;ADZ;SAN ANDRES-GUSTAVO ROJAS PINILLA;SAN ANDRES - ISLA;COLOMBIA;N;R;2.186;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;ASU;SILVIO PETTIROSSI INTL;ASUNCION;PARAGUAY;I;R;35;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;AUA;REINA BEATRIX INTL;ARUBA;ANTILLAS HOLANDESAS;I;R;347;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;AXM;EL EDEN;ARMENIA;COLOMBIA;N;R;8;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;COLOMBIA;N;R;5.679;26.626
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;BCN;BARCELONA;BARCELONA;ESPANA;I;R;886;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;COLOMBIA;N;R;2.824;76
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;A;27;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;34.087;328.404
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;N;R;5.826;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;N;R;4.076;80
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;CUN;CANCUN INTL;CANCUN;MEXICO;I;R;624;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;CUR;HATO;CURACAO;ANTILLAS HOLANDESAS;I;R;156;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;EZE;MINISTRO PISTARINI;EZEIZA;ARGENTINA;I;R;286;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;FLL;FORT LAUDERDALE HOLLYWOOD INTL;FORT LAUDERDALE;ESTADOS UNIDOS;I;R;19;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;GIG;RIO DE JANEIRO - GALEAO;RIO DE JANEIRO;BRASIL;I;R;104;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;GRU;GUARULHOS;SAO PAULO;BRASIL;I;R;288;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;GUA;LA AURORA;GUATEMALA;GUATEMALA;I;R;89;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;GYE;SIMON BOLIVAR;GUAYAQUIL;ECUADOR;I;R;577;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;IAD;DULLES INTL D.C.;WASHINGTON;ESTADOS UNIDOS;I;R;51;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;JFK;JOHN F KENNEDY INTL;NEW YORK;ESTADOS UNIDOS;I;R;1.396;2.273
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;LAX;LOS ANGELES INTL;LOS ANGELES;ESTADOS UNIDOS;I;R;189;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;COLOMBIA;N;R;893;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;LHR;HEATHROW;LONDRES;INGLATERRA;I;R;636;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;LIM;CALLAO /INTL JORGE CHAVEZ;LIMA;PERU;I;R;156;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;LPB;EL ALTO INTERNACIONAL;LA PAZ;BOLIVIA;I;R;33;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MAD;BARAJAS;MADRID;ESPANA;I;R;5.084;17.126
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MCO;HERDON;ORLANDO;ESTADOS UNIDOS;I;R;397;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;N;R;10.095;10.897
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MEX;LICENCIADO BENITO JUAREZ INTL;MEXICO;MEXICO;I;R;865;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MIA;MIAMI INTL;MIAMI;ESTADOS UNIDOS;I;R;2.532;16.074
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MTR;MONTERIA - LOS GARZONES;MONTERIA;COLOMBIA;N;R;2.998;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MVD;CARRASCO;MONTEVIDEO;URUGUAY;I;R;24;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PEI;PEREIRA - MATECAÑAS;PEREIRA;COLOMBIA;N;R;31;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PSO;PASTO - ANTONIO NARIQO;PASTO;COLOMBIA;N;A;159;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PSO;PASTO - ANTONIO NARIQO;PASTO;COLOMBIA;N;R;1.975;12.790
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PTY;TOCUMEN INTL;PANAMA;PANAMA;I;R;254;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PUJ;PUNTA CANA INTL;PUNTA CANA;REPUBLICA DOMINICANA;I;R;399;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;RCH;ALMIRANTE PADILLA;RIOHACHA;COLOMBIA;N;R;1.487;2.551
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SAL;EL SALVADOR INTL;SAN SALVADOR;EL SALVADOR;I;R;159;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SCL;ARTURO MERINO BENITEZ INTL;SANTIAGO;CHILE;I;R;394;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SDQ;LAS AMERICAS;SANTO DOMINGO;REPUBLICA DOMINICANA;I;R;114;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SJO;JUAN SANTAMARIA INTL;SAN JOSE;COSTA RICA;I;R;129;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;PUERTO RICO;I;R;155;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SMR;SIMON BOLIVAR;SANTA MARTA;COLOMBIA;N;R;4.557;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;UIO;AEROPUERTO INTERNACIONAL MARISCAL S;QUITO;ECUADOR;I;R;311;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;VUP;ALFONSO LOPEZ PUMAREJO.;VALLEDUPAR;COLOMBIA;N;R;686;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;YYZ;LESTER B PEARSON INTL;TORONTO;CANADA;I;R;239;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;ADZ;SAN ANDRES-GUSTAVO ROJAS PINILLA;SAN ANDRES - ISLA;COLOMBIA;N;R;50;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;ASU;SILVIO PETTIROSSI INTL;ASUNCION;PARAGUAY;I;R;66;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;AUA;REINA BEATRIX INTL;ARUBA;ANTILLAS HOLANDESAS;I;R;39;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;AXM;EL EDEN;ARMENIA;COLOMBIA;N;R;583;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;COLOMBIA;N;R;6;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;BCN;BARCELONA;BARCELONA;ESPANA;I;R;167;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;COLOMBIA;N;R;4.032;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;32.456;26.815
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;N;R;4.611;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;N;R;604;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;CUN;CANCUN INTL;CANCUN;MEXICO;I;R;55;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;CUR;HATO;CURACAO;ANTILLAS HOLANDESAS;I;R;51;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;EZE;MINISTRO PISTARINI;EZEIZA;ARGENTINA;I;R;296;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;FLL;FORT LAUDERDALE HOLLYWOOD INTL;FORT LAUDERDALE;ESTADOS UNIDOS;I;R;10;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;GIG;RIO DE JANEIRO - GALEAO;RIO DE JANEIRO;BRASIL;I;R;99;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;GRU;GUARULHOS;SAO PAULO;BRASIL;I;R;267;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;GUA;LA AURORA;GUATEMALA;GUATEMALA;I;R;125;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;GYE;SIMON BOLIVAR;GUAYAQUIL;ECUADOR;I;R;619;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;IAD;DULLES INTL D.C.;WASHINGTON;ESTADOS UNIDOS;I;R;32;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;JFK;JOHN F KENNEDY INTL;NEW YORK;ESTADOS UNIDOS;I;R;689;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;LAX;LOS ANGELES INTL;LOS ANGELES;ESTADOS UNIDOS;I;R;223;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;COLOMBIA;N;R;18;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;LHR;HEATHROW;LONDRES;INGLATERRA;I;R;188;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;LIM;CALLAO /INTL JORGE CHAVEZ;LIMA;PERU;I;R;152;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;LPB;EL ALTO INTERNACIONAL;LA PAZ;BOLIVIA;I;R;59;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MAD;BARAJAS;MADRID;ESPANA;I;R;459;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MCO;HERDON;ORLANDO;ESTADOS UNIDOS;I;R;22;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;N;R;6.875;92
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MEX;LICENCIADO BENITO JUAREZ INTL;MEXICO;MEXICO;I;R;796;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MIA;MIAMI INTL;MIAMI;ESTADOS UNIDOS;I;R;1.332;668
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MTR;MONTERIA - LOS GARZONES;MONTERIA;COLOMBIA;N;R;33;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MVD;CARRASCO;MONTEVIDEO;URUGUAY;I;R;39;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;PEI;PEREIRA - MATECAÑAS;PEREIRA;COLOMBIA;N;R;1.833;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;PSO;PASTO - ANTONIO NARIQO;PASTO;COLOMBIA;N;R;1.024;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;PTY;TOCUMEN INTL;PANAMA;PANAMA;I;R;68;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;PUJ;PUNTA CANA INTL;PUNTA CANA;REPUBLICA DOMINICANA;I;R;61;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;RCH;ALMIRANTE PADILLA;RIOHACHA;COLOMBIA;N;R;17;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SAL;EL SALVADOR INTL;SAN SALVADOR;EL SALVADOR;I;R;109;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SCL;ARTURO MERINO BENITEZ INTL;SANTIAGO;CHILE;I;R;224;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SDQ;LAS AMERICAS;SANTO DOMINGO;REPUBLICA DOMINICANA;I;R;90;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SJO;JUAN SANTAMARIA INTL;SAN JOSE;COSTA RICA;I;R;458;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;PUERTO RICO;I;R;154;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SMR;SIMON BOLIVAR;SANTA MARTA;COLOMBIA;N;R;11;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;UIO;AEROPUERTO INTERNACIONAL MARISCAL S;QUITO;ECUADOR;I;R;600;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;VUP;ALFONSO LOPEZ PUMAREJO.;VALLEDUPAR;COLOMBIA;N;R;29;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;YYZ;LESTER B PEARSON INTL;TORONTO;CANADA;I;R;84;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;ADZ;SAN ANDRES-GUSTAVO ROJAS PINILLA;SAN ANDRES - ISLA;COLOMBIA;N;R;219;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;ASU;SILVIO PETTIROSSI INTL;ASUNCION;PARAGUAY;I;R;2;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;AUA;REINA BEATRIX INTL;ARUBA;ANTILLAS HOLANDESAS;I;R;41;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;AXM;EL EDEN;ARMENIA;COLOMBIA;N;R;24;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;COLOMBIA;N;R;1.071;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;BCN;BARCELONA;BARCELONA;ESPANA;I;R;54;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;COLOMBIA;N;R;61;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;15.471;235.662
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;N;R;3.173;8.682
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;N;R;589;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;CUN;CANCUN INTL;CANCUN;MEXICO;I;R;95;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;CUR;HATO;CURACAO;ANTILLAS HOLANDESAS;I;R;19;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;EZE;MINISTRO PISTARINI;EZEIZA;ARGENTINA;I;R;387;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;FLL;FORT LAUDERDALE HOLLYWOOD INTL;FORT LAUDERDALE;ESTADOS UNIDOS;I;R;4;0
AVA;AVIANCA;01-dic-22 00:00:00;2022;12;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;GIG;RIO DE JANEIRO - GALEAO;RIO DE JANEIRO;BRASIL;I;R;12;0
